Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ho_Chi_Minh UTC+07:00,2019-08-27 00:00:00,66,27,19,25,450.2,27.5,81.5,86.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 23:00:00,48,17,12,15,437.6,27.7,81.9,84.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 22:00:00,44,15,11,14,429.8,28.0,82.3,83.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 21:00:00,56,21,15,24,427.4,28.3,83.0,82.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 20:00:00,49,17,12,19,420.7,28.4,83.2,80.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 19:00:00,74,33,23,35,420.5,28.7,83.6,77.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 18:00:00,83,39,27,43,418.8,28.9,84.0,75.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 17:00:00,64,26,18,27,413.8,29.2,84.5,74.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 16:00:00,41,14,10,15,414.8,29.1,84.4,74.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 15:00:00,54,20,14,20,414.5,29.4,84.9,73.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 14:00:00,91,44,31,53,415.4,29.6,85.3,72.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 13:00:00,26,9,6,11,416.2,29.7,85.4,73.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 12:00:00,26,9,6,10,418.2,30.1,86.2,73.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 11:00:00,30,10,7,16,434.3,29.8,85.7,72.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 10:00:00,22,8,5,10,428.8,29.5,85.2,72.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 09:00:00,32,11,8,11,433.4,28.5,83.3,77.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 08:00:00,60,24,17,23,444.6,27.8,82.1,82.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 07:00:00,70,30,21,29,453.5,27.1,80.8,87.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 06:00:00,57,22,15,22,456.8,26.4,79.6,90.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 05:00:00,48,16,12,17,461.5,26.1,78.9,91.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 04:00:00,40,14,10,14,459.4,26.2,79.2,91.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 03:00:00,20,7,5,8,449.0,26.3,79.3,91.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 02:00:00,27,9,7,9,454.5,26.4,79.6,92.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 01:00:00,25,9,6,9,449.2,26.3,79.4,93.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-26 00:00:00,58,22,15,24,443.2,26.7,80.1,92.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 23:00:00,57,22,15,25,449.5,26.7,80.1,92.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 22:00:00,68,29,20,31,442.9,26.8,80.3,93.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 21:00:00,64,26,19,26,436.2,26.9,80.4,92.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 20:00:00,53,19,13,19,427.1,27.4,81.4,90.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 19:00:00,54,19,14,19,423.1,27.6,81.7,90.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 18:00:00,61,24,17,23,420.3,27.6,81.7,91.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 17:00:00,55,20,14,20,416.8,27.3,81.1,92.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 16:00:00,51,18,12,17,413.9,27.3,81.1,91.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 15:00:00,50,17,12,19,411.1,27.8,82.0,87.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 14:00:00,35,12,9,16,411.4,28.8,83.8,83.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 13:00:00,28,10,7,12,410.8,29.9,85.9,76.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 12:00:00,36,12,9,14,412.8,30.2,86.3,76.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 11:00:00,54,19,13,22,414.9,30.3,86.5,72.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 10:00:00,72,32,22,41,418.6,28.4,83.2,80.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 09:00:00,64,26,18,33,420.2,28.1,82.7,82.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 08:00:00,31,11,8,13,439.4,28.1,82.6,84.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 07:00:00,69,29,21,34,439.8,26.6,79.9,90.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 06:00:00,61,24,17,25,450.2,26.3,79.3,91.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 05:00:00,57,21,15,22,445.0,26.5,79.7,90.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 04:00:00,41,14,10,12,429.0,26.7,80.1,89.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 03:00:00,29,10,7,9,420.8,27.0,80.6,88.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 02:00:00,31,11,8,10,419.4,27.0,80.7,88.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 01:00:00,31,11,7,10,419.8,27.1,80.7,88.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-25 00:00:00,67,28,20,28,422.8,27.0,80.6,88.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 23:00:00,15,5,4,4,411.8,27.8,82.1,84.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 22:00:00,15,5,4,5,410.3,28.1,82.6,83.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 21:00:00,14,5,3,4,411.7,28.2,82.7,83.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 20:00:00,19,7,5,8,411.7,28.4,83.1,83.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 19:00:00,61,24,17,28,412.8,28.6,83.5,81.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 18:00:00,90,44,31,46,412.5,29.0,84.2,79.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 17:00:00,55,20,14,20,407.8,29.7,85.5,71.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 16:00:00,9,3,2,3,406.5,30.2,86.3,65.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 15:00:00,55,20,14,20,412.7,29.9,85.7,71.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 14:00:00,58,22,16,25,416.9,29.6,85.3,74.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 13:00:00,34,12,8,15,415.8,30.1,86.2,68.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 12:00:00,47,16,11,19,416.5,29.9,85.8,70.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 11:00:00,47,16,11,19,427.4,29.7,85.5,71.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 10:00:00,65,27,19,32,431.4,29.7,85.5,73.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 09:00:00,72,32,22,40,447.1,28.3,82.9,78.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 08:00:00,88,43,30,54,465.6,27.5,81.5,81.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 07:00:00,65,27,19,33,447.3,27.1,80.8,82.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 06:00:00,36,12,9,13,443.5,27.2,81.0,82.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 05:00:00,47,16,11,15,445.8,27.2,81.0,81.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 04:00:00,33,11,8,12,436.7,27.4,81.3,81.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 03:00:00,21,7,5,8,431.9,27.4,81.3,80.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 02:00:00,22,8,5,9,427.9,27.5,81.5,78.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 01:00:00,12,4,3,6,427.3,27.5,81.4,80.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-24 00:00:00,12,4,3,4,421.6,27.7,81.9,79.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 23:00:00,30,10,7,15,424.2,27.6,81.7,81.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 22:00:00,67,28,20,36,429.0,27.8,82.0,80.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 21:00:00,95,47,33,54,428.9,28.2,82.8,77.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 20:00:00,90,44,31,48,426.5,28.5,83.4,76.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 19:00:00,107,54,38,61,424.0,28.7,83.7,75.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 18:00:00,67,28,20,38,422.1,28.8,83.9,75.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 17:00:00,61,24,17,32,418.0,28.9,84.1,74.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 16:00:00,63,26,18,27,413.6,29.2,84.6,73.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 15:00:00,53,19,13,23,411.6,29.5,85.0,72.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 14:00:00,65,27,19,29,412.0,29.4,84.9,72.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 13:00:00,29,10,7,14,415.1,29.2,84.6,73.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 12:00:00,23,8,6,10,411.6,29.0,84.2,75.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 11:00:00,44,15,11,19,427.9,28.8,83.9,75.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 10:00:00,126,63,46,71,446.4,28.8,83.8,79.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 09:00:00,79,37,26,35,443.6,29.0,84.2,74.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 08:00:00,49,17,12,20,439.7,28.5,83.3,80.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 07:00:00,68,29,20,31,446.8,27.6,81.8,86.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 06:00:00,80,37,26,40,455.2,27.5,81.4,87.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 05:00:00,70,30,21,33,457.8,27.4,81.3,86.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 04:00:00,56,21,14,20,442.2,27.5,81.6,85.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 03:00:00,77,35,25,38,454.4,27.8,82.0,87.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 02:00:00,68,29,20,33,444.0,28.0,82.5,86.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 01:00:00,72,31,22,37,443.2,28.2,82.7,85.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-23 00:00:00,96,48,34,51,452.2,28.5,83.4,83.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 23:00:00,66,28,19,38,435.8,29.0,84.2,79.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 22:00:00,64,26,18,30,432.3,29.1,84.3,79.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 21:00:00,45,16,11,22,427.0,29.4,85.0,79.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 20:00:00,65,27,19,33,426.6,29.5,85.0,77.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 19:00:00,73,32,23,40,424.6,29.7,85.4,73.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 18:00:00,70,30,21,38,422.6,29.6,85.3,73.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 17:00:00,92,45,32,52,423.3,29.7,85.5,73.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 16:00:00,101,51,36,55,423.8,30.3,86.5,70.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 15:00:00,59,23,16,30,423.8,31.1,87.9,64.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 14:00:00,13,4,3,5,416.7,31.1,88.1,59.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 13:00:00,15,5,4,6,413.5,31.2,88.1,59.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 12:00:00,98,49,34,51,421.3,30.7,87.3,68.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 11:00:00,76,34,24,38,425.8,30.7,87.3,66.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 10:00:00,16,6,4,8,420.8,30.9,87.6,62.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 09:00:00,20,7,5,15,414.4,29.6,85.3,65.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 08:00:00,21,7,5,19,417.2,29.2,84.6,68.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 07:00:00,43,15,11,16,429.8,28.3,82.9,76.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 06:00:00,40,14,10,18,432.0,28.0,82.5,77.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 05:00:00,44,15,11,16,436.8,28.0,82.3,78.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 04:00:00,21,7,5,7,436.0,27.8,82.1,79.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 03:00:00,25,9,6,8,438.8,27.8,82.1,81.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 02:00:00,35,12,9,17,438.5,28.1,82.6,83.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 01:00:00,35,12,9,12,435.8,28.2,82.8,84.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-22 00:00:00,56,20,14,22,436.8,28.5,83.3,85.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 23:00:00,63,26,18,26,428.3,28.5,83.3,87.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 22:00:00,74,33,23,39,416.9,27.5,81.6,88.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 21:00:00,33,11,8,14,420.0,28.9,84.0,84.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 20:00:00,42,15,10,16,420.2,29.0,84.3,83.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 19:00:00,54,19,14,23,421.6,29.1,84.3,82.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 17:00:00,54,19,13,23,426.3,30.0,86.0,71.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 18:00:00,57,21,15,25,422.5,29.4,85.0,77.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 16:00:00,71,31,22,36,427.0,30.4,86.8,70.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 15:00:00,64,26,18,30,421.9,30.9,87.7,69.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 14:00:00,43,15,10,18,418.8,31.3,88.3,65.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 13:00:00,9,3,2,5,414.0,31.5,88.6,61.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 12:00:00,6,2,2,2,414.1,31.3,88.3,61.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 11:00:00,10,4,3,6,416.6,31.2,88.1,63.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 10:00:00,23,8,6,10,420.9,30.5,86.9,68.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 09:00:00,39,13,9,17,425.4,29.4,84.9,72.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 08:00:00,68,29,20,34,436.1,28.1,82.6,78.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 07:00:00,86,41,29,49,455.3,27.4,81.3,85.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 06:00:00,100,51,36,54,466.3,27.3,81.1,86.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 05:00:00,75,34,24,41,453.0,27.3,81.1,83.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 04:00:00,70,30,21,35,457.8,27.4,81.4,83.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 03:00:00,66,28,19,31,447.5,27.5,81.5,85.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 02:00:00,60,23,16,22,433.8,27.5,81.5,85.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 01:00:00,60,24,17,28,430.8,27.6,81.7,84.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-21 00:00:00,69,29,21,33,429.8,28.0,82.4,83.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 23:00:00,72,31,22,37,427.0,28.4,83.0,80.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 22:00:00,74,33,23,31,423.8,28.8,83.9,76.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 21:00:00,63,26,18,28,419.5,29.3,84.7,74.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 20:00:00,57,22,15,25,416.7,29.3,84.8,80.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 19:00:00,120,60,43,69,422.3,30.0,85.9,70.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 18:00:00,77,35,25,37,416.8,30.3,86.5,66.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 17:00:00,78,36,25,41,428.9,30.5,86.8,66.9,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 16:00:00,84,40,28,44,422.9,30.5,86.9,67.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 15:00:00,51,18,12,21,425.2,30.2,86.3,68.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 14:00:00,23,8,6,12,410.9,29.9,85.9,66.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 13:00:00,8,3,2,4,410.3,30.6,87.0,64.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 12:00:00,30,10,7,11,410.5,31.4,88.5,63.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 11:00:00,58,22,15,26,433.8,31.6,88.9,63.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 10:00:00,61,24,17,29,427.8,31.5,88.6,64.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 09:00:00,61,24,17,41,429.6,30.6,87.1,66.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 08:00:00,51,17,12,22,430.9,29.2,84.6,68.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 07:00:00,69,30,21,37,433.5,29.2,84.6,67.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 06:00:00,46,16,11,22,429.0,28.9,84.0,67.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 05:00:00,41,14,10,15,432.8,29.1,84.3,67.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 04:00:00,61,24,17,22,441.0,29.4,84.9,69.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 03:00:00,61,24,17,27,435.3,29.5,85.1,69.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 02:00:00,24,8,6,7,429.5,29.8,85.6,67.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 01:00:00,32,11,8,12,431.5,30.0,86.0,67.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-20 00:00:00,36,13,9,14,433.3,30.2,86.3,69.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 23:00:00,56,21,15,24,433.5,30.5,86.9,70.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 22:00:00,56,21,15,23,427.3,31.0,87.8,72.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 21:00:00,59,23,16,23,427.5,31.2,88.1,76.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 20:00:00,73,32,22,41,427.0,31.7,89.1,72.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 19:00:00,110,55,39,66,429.2,32.1,89.7,69.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 18:00:00,100,51,35,60,427.1,32.7,90.9,59.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 17:00:00,84,40,28,49,433.6,33.2,91.8,58.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 16:00:00,25,9,6,11,417.2,33.6,92.5,54.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 15:00:00,20,7,5,10,414.8,33.8,92.9,53.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 14:00:00,14,5,4,7,412.5,34.0,93.2,53.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 13:00:00,14,5,3,7,411.3,34.0,93.2,54.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 12:00:00,17,6,4,8,413.3,33.8,92.8,55.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 11:00:00,17,6,4,9,415.9,34.0,93.3,56.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 10:00:00,16,6,4,9,413.9,33.2,91.7,57.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 09:00:00,24,8,6,9,415.8,32.5,90.5,60.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 08:00:00,25,9,6,11,416.2,31.3,88.3,63.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 07:00:00,65,27,19,37,431.8,29.5,85.1,69.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 06:00:00,43,15,11,18,441.8,28.8,83.8,69.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 05:00:00,36,13,9,12,435.0,28.7,83.6,68.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 04:00:00,43,15,11,15,436.0,28.6,83.6,68.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 03:00:00,39,14,10,18,429.3,29.1,84.3,65.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 02:00:00,9,3,2,3,422.8,29.2,84.5,64.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 01:00:00,11,4,3,3,425.5,29.2,84.5,65.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-19 00:00:00,8,3,2,3,428.3,29.1,84.3,67.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 23:00:00,13,5,3,4,424.0,29.7,85.5,66.0,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 22:00:00,14,5,4,6,421.3,30.0,86.1,65.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 21:00:00,36,13,9,12,426.5,30.4,86.7,66.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 20:00:00,59,23,16,29,426.1,30.7,87.2,69.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 19:00:00,73,33,23,44,425.8,30.8,87.5,70.1,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 18:00:00,112,56,40,67,425.3,31.3,88.4,68.7,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 17:00:00,124,62,45,72,421.3,31.9,89.5,65.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 16:00:00,55,20,14,24,414.8,32.6,90.7,59.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 15:00:00,33,12,8,13,410.9,33.0,91.3,57.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 14:00:00,12,4,3,5,411.5,33.1,91.6,56.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 13:00:00,38,13,9,16,415.1,32.8,91.1,59.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 12:00:00,25,9,6,10,415.3,32.8,91.0,58.2,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 11:00:00,72,32,22,39,414.9,29.0,84.1,79.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 10:00:00,55,20,14,23,451.6,32.2,89.9,61.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 09:00:00,57,22,15,23,482.1,31.4,88.5,62.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 08:00:00,28,10,7,13,448.0,29.8,85.7,67.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 07:00:00,41,14,10,15,437.3,28.6,83.4,71.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 06:00:00,25,9,6,10,449.2,27.6,81.7,76.6,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 05:00:00,25,9,6,8,449.5,27.7,81.9,78.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 04:00:00,53,19,13,18,441.3,28.7,83.6,76.3,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 03:00:00,31,11,8,16,434.8,29.0,84.3,75.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 02:00:00,39,14,10,17,429.3,29.4,84.8,74.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 01:00:00,19,6,5,8,427.5,29.4,85.0,72.8,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-18 00:00:00,17,6,4,6,420.4,29.6,85.3,71.4,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-17 23:00:00,44,15,11,16,422.5,29.8,85.7,77.5,,,
Asia/Ho_Chi_Minh UTC+07:00,2019-08-17 22:00:00,64,26,18,28,423.4,30.1,86.1,83.7,,0,0
